parliament,bill_number,bill_title,url_title,sponsor_name1,sponsor_title1,sponsor_name2,sponsor_title2,sponsor_name3,sponsor_title3,sponsor_name4,sponsor_title4,sponsor_name5,sponsor_title5,sponsor_name6,sponsor_title6,sponsor_name7,sponsor_title7,sponsor_name8,sponsor_title8
"37th Parliament, 3rd Session",64,"Technology for Classrooms Tax Credit Statute Law Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-64,"Hastings, John",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",65,"Post-secondary Education Student Opportunity Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-65,"Cunningham, Hon. Dianne","Minister of Training, Colleges and Universities",,,,,,,,,,,,,,
"37th Parliament, 3rd Session",66,"Health Protection and Promotion Amendment Act (Food Handlers), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-66,"Pupatello, Sandra",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",67,"Ontario Energy Board Amendment Act (Electricity Rates), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-67,"Lalonde, Jean-Marc",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",68,"Health Insurance Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-68,"Duncan, Dwight",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",69,"Prohibiting Profiting from Recounting Crimes Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-69,"Young, Hon. David",Attorney General,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",70,"Occupational Health and Safety Amendment Act (Workplace Violence), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-70,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",71,"Collection Agencies Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-71,"Sergio, Mario",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",72,"Fish and Wildlife Conservation Amendment Act (Double-Crested Cormorants), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-72,"Brown, Michael A.",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",73,"Electricity Amendment Act (Consumer Protection), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-73,"Hampton, Howard",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",74,"Marriage Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-74,"Murdoch, Bill",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",75,"Legislative Assembly Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-75,"Murdoch, Bill",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",76,"Farm Implements Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-76,"Barrett, Toby",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",77,"Adoption Disclosure Statute Law Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-77,"Churley, Marilyn",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",78,"Occupational Health and Safety Amendment Act (Sexual Harassment), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-78,"Hoy, Pat",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",79,"Private Investigators and Security Guards Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-79,"Sergio, Mario",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",80,"Hydro One Inc. Directors and Officers Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-80,"Stockwell, Hon. Chris",Minister of Environment and Energy,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",81,"Nutrient Management Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-81,"Coburn, Hon. Brian","Minister of Agriculture, Food and Rural Affairs",,,,,,,,,,,,,,
"37th Parliament, 3rd Session",82,"Clean Up Hydro One Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-82,"Hampton, Howard",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",83,"United Counties of Prescott and Russell Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-83,"Lalonde, Jean-Marc",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",84,"Keele Valley Closure Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-84,"McGuinty, Dalton",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",85,"Electricity Amendment Act (Hydro Salary Disclosure), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-85,"McGuinty, Dalton",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",86,"Rescuing Children from Sexual Exploitation Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-86,"Young, Hon. David",Attorney General,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",87,"Truth About Ipperwash Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-87,"Phillips, Gerry",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",88,"Ontario College of Art & Design Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-88,"Cunningham, Hon. Dianne","Minister of Training, Colleges and Universities",,,,,,,,,,,,,,
"37th Parliament, 3rd Session",89,"Respect for Victims of Crime Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-89,"Bryant, Michael",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",90,"Waste Diversion Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-90,"Stockwell, Hon. Chris",Minister of the Environment,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",91,"Income Tax Amendment Act (Intercountry Adoption Tax Credit), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-91,"Cordiano, Joseph",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",92,"Child and Family Services Amendment Act (Access to Child Abuse Register), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-92,"Parsons, Ernie",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",93,"Audit Amendment Act (Fairness in Municipal Finances), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-93,"McMeekin, Ted",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",94,"Neighbourhoods and Affordable Rental Housing Protection and Preservation Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-94,"Colle, Mike",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",95,"Ethics and Transparency in Public Matters Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-95,"Di Cocco, Caroline",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",96,"Highway Traffic Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-96,"Levac, Dave",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",97,"Democratic Heritage Archaeological Preservation Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-97,"Marchese, Rosario",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",98,"Canada and Ontario Flag Days Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-98,"Gilchrist, Steve",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",99,"Save Our Architectural Heritage Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-99,"Marchese, Rosario",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",100,"Election Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-100,"Conway, Sean",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",101,"Student Protection Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-101,"Ecker, Hon. Janet",Minister of Education,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",102,"Anti-Price-Gouging Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-102,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",103,"Martyrs' Shrine Day Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-103,"Dunlop, Garfield",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",104,"Building Code Amendment Act (Biker Gang Clubhouses), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-104,"Bryant, Michael",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",105,Animal Cruelty Prevention Act 2002,https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-105,"Colle, Mike",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",106,"World Teachers' Day Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-106,"Marchese, Rosario",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",107,"Michael Maxwell Act (Health Insurance Act Amendments), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-107,"Martel, Shelley",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",108,"Capital City of Canada (Ottawa) Languages Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-108,"Lalonde, Jean-Marc",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",109,"Keeping the Promise for Growth and Prosperity Act (2002 Budget), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-109,"Ecker, Hon. Janet",Minister of Finance,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",110,"Mega-Hog Farm Control Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-110,"Lalonde, Jean-Marc",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",111,"Highway Traffic Amendment Act (Helmets), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-111,"Levac, Dave",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",112,"Protection of Children on School Buses Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-112,"Hoy, Pat",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",113,"Firefighters' Memorial Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-113,"Wood, Bob",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",114,"Niagara Health System Elections Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-114,"Kormos, Peter",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",115,"Propaganda Accountability Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-115,"Kormos, Peter",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",116,"Archives Awareness Week Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-116,"Johnson, Bert",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",117,"Congenital Heart Defects Awareness Day Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-117,"Spina, Joe",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",118,"Ontario Disability Support Program Amendment Act (Fairness in Disability Income Support Payments), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-118,"Martin, Tony",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",119,"Highway Traffic Amendment Act (Studded Tires), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-119,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",120,"Carlie Myke and Brandon White Act (Safe School Zones Highway Traffic Amendment), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-120,"Levac, Dave",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",121,"Education Amendment Act (Appropriate Use of Technology in Schools), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-121,"Caplan, David",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",122,"Ontario Disability Support Program Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-122,"Parsons, Ernie",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",123,"Epidermolysis Bullosa Awareness Week Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-123,"Kennedy, Gerard",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",124,"Building Code Statute Law Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-124,"Hodgson, Hon. Chris",Minister of Municipal Affairs and Housing,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",125,"LCBO Deposit and Return Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-125,"Colle, Mike",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",126,"Highway Traffic Amendment Act (Photo-radar), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-126,"Hoy, Pat",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",127,"Ontario Water Resources Amendment Act (Water Source Protection), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-127,"Dombrowsky, Leona",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",128,"Highway Memorials for Fallen Police Officers Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-128,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",129,"Ontario Society for the Prevention of Cruelty to Animals Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-129,"Munro, Julia",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",130,"Child and Family Services Amendment Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-130,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",131,"Interjurisdictional Support Orders Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-131,"Young, Hon. David",Attorney General,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",132,"People's Access to the Facts Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-132,"Wood, Bob",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",133,"Optometry Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-133,"Kormos, Peter",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",134,"Tenant Protection Amendment Act (Fairness in Rent Increases), 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-134,"Caplan, David",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",135,"Heritage Hunting and Fishing Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-135,"Ouellette, Hon. Jerry J.",Minister of Natural Resources,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",136,"Highway Traffic Amendment Act (Motorcycle and Bicycle Helmets), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-136,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",137,"Private Investigators and Security Guards Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-137,"Levac, Dave",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",138,"Arthur Wishart Amendment Act (Franchise Disclosure), 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-138,"Martin, Tony",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",139,"University of Ontario Institute of Technology Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-139,"Cunningham, Hon. Dianne","Minister of Training, Colleges and Universities",,,,,,,,,,,,,,
"37th Parliament, 3rd Session",140,"Nikkei Heritage Day Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-140,"Wettlaufer, Wayne",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",141,"Fire Protection and Prevention Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-141,"Levac, Dave",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",142,"United Counties of Prescott and Russell Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-142,"Lalonde, Jean-Marc",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",143,"Gravesites of Former Premiers Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-143,"Peters, Steve",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",144,"Democracy in Ontario Day Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-144,"Wood, Bob",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",145,"Official Reports in Two Languages Parity Act, 2002",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-145,"Bisson, Gilles",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",146,"Compensation for Victims of Crime and Solicitors Statute Law Amendment Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-146,"Bartolucci, Rick",,,,,,,,,,,,,,,
"37th Parliament, 3rd Session",147,"Ontario Colleges of Applied Arts and Technology Act, 2001",https://www.ola.org/en/legislative-business/bills/parliament-37/session-3/bill-147,"Cunningham, Hon. Dianne","Minister of Training, Colleges and Universities",,,,,,,,,,,,,,
