parliament,bill_number,bill_title,date,bill_stage,activity,committee
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","October 29, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 9, 2014",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 8, 2014",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 8, 2014",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 2, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 2, 2014",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","December 1, 2014",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 26, 2014",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 24, 2014",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 19, 2014",-,Ordered referred to Standing Committee pursuant to the Order of the House,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 19, 2014",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 19, 2014",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 19, 2014",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 18, 2014",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 6, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","November 3, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","October 30, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","October 29, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,8,"Public Sector and MPP Accountability and Transparency Act, 2014","July 8, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","November 5, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","November 5, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","November 5, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","October 27, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR9,"1807041 Ontario Inc. Act, 2014","October 27, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","December 3, 2015",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","November 23, 2015",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","November 19, 2015",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","November 19, 2015",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","November 17, 2015",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","October 22, 2015",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","October 22, 2015",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","October 21, 2015",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","October 7, 2015",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","October 5, 2015",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","September 28, 2015",-,Ordered referred to Standing Committee pursuant to the Order of the House,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","September 28, 2015",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","September 24, 2015",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","September 24, 2015",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","June 2, 2015",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","May 11, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","May 7, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","April 28, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","April 21, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","March 26, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","December 2, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,9,"Ending Coal for Cleaner Air Act, 2015","July 9, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","December 10, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","November 3, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR10,"752458 Ontario Ltd. Act, 2014","November 3, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","December 4, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","December 2, 2014",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","December 1, 2014",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","December 1, 2014",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 25, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 25, 2014",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 24, 2014",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 18, 2014",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 17, 2014",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 6, 2014",-,Ordered referred to Standing Committee pursuant to the Order of the House,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,10,"Child Care Modernization Act, 2014","November 6, 2014",Second Reading,Carried on division,-
